account_id,days_since_event,verified_account,fear_score,anger_score,toxicity_score,identity_attack_score,reblogs_count
707,3.866845822,1,5,3,0.4014846,0.46028158,5
393,3.86672375,1,3,3,0.47886392,0.5502601,2441
586,3.865381238,0,1,1,0.5972042,0.40713623,12
401,3.864270868,0,1,1,0.4269174,0.5051609,0
707,3.863920359,1,5,3,0.4014846,0.46028158,5
419,3.861034583,0,1,1,0.19124292,0.10815793,0
1301,3.858603125,1,1,1,0.39231625,0.46614665,49
873,3.856992222,0,7,9,0.30319387,0.28034934,0
836,3.854952014,0,3,6,0.18459146,0.17847598,1
240,3.854677384,0,5,4,0.74954444,0.5135796,12
1158,3.850057338,0,2,1,0.23090743,0.28034934,0
611,3.843201319,0,1,1,0.19124292,0.10815793,0
1366,3.83948316,0,1,1,0.19124292,0.10815793,0
1340,3.838599051,0,2,0,0.27525392,0.2854555,0
772,3.835288171,0,1,1,0.1883923,0.105256535,0
1548,3.835223356,0,2,3,0.36867723,0.3908055,5
1379,3.835174468,0,1,2,0.16591948,0.052035484,18
1252,3.834457847,1,3,2,0.50503236,0.4911651,3
985,3.834397639,0,1,1,0.19124292,0.10815793,0
1218,3.833818495,0,2,3,0.6020386,0.6007182,0
199,3.829137685,0,1,0,0.2820025,0.36702603,0
1550,3.825556516,0,2,1,0.46716887,0.5135796,0
272,3.82161272,0,1,2,0.04785245,0.029402243,0
960,3.817810683,0,2,2,0.3308965,0.23694818,0
847,3.81576265,1,7,5,0.15932569,0.22261032,19
1636,3.809144444,0,2,1,0.23090743,0.28034934,0
483,3.808213738,0,1,2,0.24282593,0.25140062,3
1090,3.803172905,0,3,2,0.568186,0.57150364,0
233,3.80266294,0,2,1,0.23090743,0.28034934,0
222,3.799178472,0,5,5,0.47772613,0.46614665,0
547,3.796299514,0,3,2,0.3625127,0.41975367,170
1340,3.793574757,0,1,1,0.077668175,0.05794714,0
668,3.790316956,0,1,1,0.25462922,0.316,0
678,3.788467269,0,1,1,0.5024724,0.50515765,0
696,3.786612558,0,5,5,0.45549932,0.3819294,0
400,3.785944282,0,0,1,0.10609736,0.07591068,0
1287,3.776262384,0,6,4,0.37751234,0.46028158,0
498,3.773695093,0,2,1,0.23090743,0.28034934,0
696,3.77080235,0,1,0,0.5721988,0.5913144,1
862,3.769971273,0,1,1,0.36867723,0.4453683,0
1051,3.764762894,0,0,0,0.37751234,0.38185352,0
1089,3.762459456,0,2,1,0.09568449,0.048737846,0
604,3.745793032,0,2,1,0.23090743,0.28034934,0
1091,3.741068275,0,2,1,0.23090743,0.28034934,0
66,3.735401157,0,2,3,0.37073207,0.4139151,0
1223,3.733945116,0,2,1,0.23090743,0.28034934,0
227,3.727343345,0,3,2,0.4574824,0.5135796,0
1545,3.723014051,0,2,1,0.30136615,0.31307843,0
410,3.72134331,0,6,4,0.1991664,0.28034934,0
1021,3.708497581,0,2,1,0.23090743,0.28034934,0
1255,3.704483704,0,2,1,0.37073207,0.42615733,6
502,3.695076713,0,2,3,0.32289913,0.38215697,1
1487,3.692357512,0,5,6,0.4269174,0.5135796,0
120,3.689558773,0,0,0,0.47119883,0.5135796,2
862,3.688474051,0,4,1,0.34757367,0.44690517,0
612,3.688028391,0,4,7,0.32074678,0.36702603,8
1436,3.686956076,0,2,2,0.15269235,0.06658725,0
1653,3.68632934,0,2,1,0.46716887,0.3895355,0
397,3.686130706,0,2,1,0.23162876,0.28034934,0
1166,3.682738391,0,2,1,0.3047732,0.316,0
429,3.67194728,0,2,1,0.23090743,0.28034934,0
1095,3.670157836,0,3,2,0.32074678,0.37012735,4
391,3.666472106,0,2,0,0.1798404,0.22859548,0
1436,3.666070752,0,2,2,0.19029272,0.10221587,0
1127,3.665881111,0,6,2,0.4014846,0.4830652,0
1436,3.665633947,0,2,2,0.1893425,0.10221587,0
1436,3.664961007,0,2,2,0.19029272,0.10221587,0
91,3.664822674,0,2,1,0.23090743,0.28034934,0
1291,3.662194954,0,2,1,0.23090743,0.28034934,0
1257,3.658695069,0,0,0,0.27750343,0.27701542,2
95,3.657213889,1,3,2,0.2854903,0.32184324,178
201,3.656867083,0,2,1,0.23090743,0.28034934,0
321,3.65220662,1,0,0,0.37751234,0.48915586,86
687,3.647700266,0,5,3,0.509388,0.46028158,0
1150,3.63993934,0,3,5,0.34328604,0.40883094,0
1648,3.639579954,0,5,4,0.687436,0.40883094,0
1373,3.634675289,0,2,5,0.15656179,0.06795148,0
806,3.633903542,0,2,2,0.23415339,0.2774022,0
44,3.628035891,0,0,0,0.042657252,0.034042787,0
1480,3.625121782,0,2,1,0.18459146,0.23391083,0
1389,3.623960903,0,1,1,0.4014846,0.46050715,0
694,3.623268472,0,2,1,0.4269174,0.2831485,0
1055,3.623100891,0,2,1,0.23090743,0.28034934,0
1672,3.621448218,0,0,2,0.8629672,0.55044734,0
1658,3.620506493,0,2,2,0.22980402,0.20878418,0
252,3.61935338,0,0,0,0.04290464,0.034300596,0
1282,3.616760868,1,0,0,0.17805049,0.2127345,72
368,3.616341921,0,2,2,0.15766735,0.1444726,0
406,3.614221007,0,2,1,0.52811706,0.36702603,0
1150,3.607392442,0,6,3,0.39842087,0.46028158,0
328,3.604383507,0,2,1,0.23162876,0.28034934,0
512,3.603840914,0,2,1,0.23090743,0.28034934,0
1275,3.600395069,1,4,1,0.1537979,0.18002926,187
812,3.598356528,1,4,2,0.47622904,0.49584505,219
1678,3.595940382,0,2,0,0.1798404,0.22859548,0
1004,3.588917025,0,2,1,0.23090743,0.28034934,0
182,3.587391736,0,2,1,0.23090743,0.28034934,0
990,3.585532373,0,0,0,0.077668175,0.057492398,0
967,3.585197269,0,0,0,0.042657252,0.034042787,0
349,3.584025394,0,2,4,0.37751234,0.381025,0
1445,3.582975312,0,3,4,0.7308154,0.5502601,0
1381,3.57981706,0,2,2,0.45761138,0.45610145,0
658,3.579557558,0,4,3,0.25462922,0.26494437,0
1022,3.578114491,0,1,1,0.09611836,0.05976611,1
967,3.574709606,0,2,1,0.23090743,0.28034934,0
629,3.574703519,0,6,3,0.39441586,0.46028158,0
573,3.571861343,0,2,1,0.23090743,0.28034934,0
1080,3.569222639,1,1,3,0.23667802,0.31015682,0
1587,3.566845509,0,5,3,0.3811502,0.44690517,1
1224,3.565300868,0,4,3,0.23523538,0.22063516,0
1565,3.561098912,1,3,6,0.16765249,0.14875233,0
1596,3.558781169,0,2,1,0.23090743,0.28034934,1
830,3.556905162,0,2,2,0.11098998,0.10235514,0
619,3.554182315,0,4,4,0.36043653,0.43896464,0
455,3.550739549,0,0,1,0.29771072,0.24970764,0
551,3.545808935,0,1,1,0.102192536,0.08831879,0
650,3.541534699,0,1,2,0.25462922,0.08749158,0
1540,3.540387315,0,1,1,0.37694603,0.40447855,0
655,3.538011354,0,4,3,0.32128486,0.39461556,0
1334,3.537505694,0,2,2,0.51869136,0.55803186,2
1563,3.536971458,0,2,1,0.23090743,0.28034934,0
958,3.53662456,0,1,0,0.39987978,0.50588524,0
1045,3.535594421,0,4,2,0.24442963,0.27991617,0
65,3.530619676,0,2,3,0.17718399,0.17769934,0
1439,3.528129896,0,6,3,0.43230394,0.48990932,0
648,3.523229769,1,8,5,0.4269174,0.46028158,135
215,3.518422627,0,4,4,0.1269396,0.11280017,0
1532,3.514571713,0,1,3,0.165053,0.1064171,0
1251,3.513499213,1,2,1,0.23090743,0.28034934,4
1383,3.510153322,0,0,0,0.17458448,0.2127345,0
1238,3.501219502,0,4,3,0.4838166,0.37292135,0
970,3.49886765,1,7,5,0.39441586,0.44690517,38
322,3.492624155,0,1,1,0.38811707,0.46028158,0
1179,3.492317801,0,1,1,0.11067997,0.10221587,0
1470,3.491958113,0,3,4,0.15600902,0.10221587,0
588,3.486408299,0,0,0,0.042657252,0.034042787,0
1025,3.476523438,0,2,5,0.23271075,0.24150419,0
620,3.473848935,0,2,2,0.28087774,0.28883415,0
1145,3.468604757,0,0,0,0.17285149,0.21075934,0
869,3.464079109,0,6,4,0.4421347,0.49584505,4
1546,3.461244398,0,1,1,0.11036996,0.06658725,0
1689,3.459410486,0,2,1,0.23162876,0.28034934,0
1598,3.456670035,0,2,1,0.147767,0.11512129,0
55,3.453810926,0,4,5,0.5559701,0.5504064,0
1001,3.447076562,0,5,3,0.52272606,0.5051609,0
1175,3.444152836,0,6,4,0.1991664,0.28034934,0
286,3.442688137,0,1,2,0.36095104,0.40255263,9
1093,3.441894722,0,2,2,0.23415339,0.27759558,0
1093,3.439786806,0,6,4,0.19504376,0.16801116,0
55,3.439497072,0,7,5,0.52007306,0.44690517,0
1696,3.436709954,0,0,0,0.042657252,0.034042787,0
1016,3.433641655,1,6,5,0.1269396,0.10409598,80
1659,3.428452292,0,1,1,0.3127066,0.3817989,0
97,3.412935301,0,6,4,0.15545623,0.10221587,0
159,3.409088819,0,2,1,0.27975297,0.3072352,0
209,3.40246294,0,4,4,0.37576625,0.43896464,2
286,3.401757813,0,0,1,0.39842087,0.44690517,6
1008,3.386539109,0,2,1,0.2922276,0.23163283,1
626,3.350893507,0,2,1,0.23090743,0.28034934,0
1202,3.329864734,0,1,0,0.687436,0.55044734,0
495,3.319505417,0,4,2,0.24442963,0.27991617,0
862,3.313347257,0,4,4,0.27750343,0.2823795,0
401,3.289714444,0,0,1,0.104361884,0.026810925,0
752,3.288025093,0,2,1,0.23162876,0.28034934,0
610,3.282240486,0,1,1,0.25915736,0.32184324,1
948,3.275612963,0,1,1,0.21508642,0.23239216,0
520,3.273109259,0,5,4,0.5921536,0.37292135,0
1619,3.272320984,0,2,2,0.11212669,0.10221587,0
1524,3.250784178,0,7,4,0.4014846,0.46028158,2
1553,3.242991377,0,4,2,0.50789946,0.5498214,0
1483,3.241459884,0,4,3,0.39644176,0.458714,0
862,3.232168692,0,3,3,0.47173777,0.48915586,1
1374,3.225385521,0,2,2,0.3811502,0.27914262,0
213,3.221398727,0,1,2,0.7510937,0.5203519,0
862,3.220841759,0,5,3,0.4014846,0.46028158,0
1209,3.218351678,0,2,1,0.23090743,0.28034934,0
1165,3.216774109,0,2,1,0.23090743,0.28034934,0
862,3.213735428,0,2,1,0.3389984,0.4006267,0
1705,3.210988044,0,5,3,0.41910073,0.48915586,0
1679,3.21046191,0,2,2,0.36095104,0.37507164,0
793,3.198152373,0,1,1,0.22846605,0.27914262,0
793,3.191936655,0,2,1,0.23090743,0.28034934,0
1509,3.183712188,0,1,2,0.27412915,0.27914262,0
385,3.181509896,0,2,2,0.3057765,0.37432748,0
324,3.181358299,0,6,4,0.42129645,0.46028158,0
1509,3.177546157,0,4,3,0.45396814,0.46028158,0
1197,3.176392743,0,5,3,0.39915034,0.46028158,0
1458,3.175886632,0,2,1,0.102626406,0.05089863,0
811,3.161740532,0,2,1,0.23198941,0.26325142,0
149,3.151890764,0,3,2,0.47119883,0.36702603,0
1417,3.150019433,0,2,2,0.5716857,0.54151535,1
360,3.146098194,0,5,6,0.22980402,0.23618884,0
1559,3.142855058,0,2,2,0.4394682,0.49032792,0
1695,3.141110799,0,1,1,0.47119883,0.46028158,0
1536,3.140911644,0,2,1,0.23090743,0.28034934,0
762,3.139713275,0,2,1,0.37576625,0.40351558,0
480,3.132463588,0,4,4,0.43230394,0.46028158,0
1130,3.127424178,0,5,3,0.4014846,0.46028158,0
910,3.113425579,0,2,1,0.23090743,0.28034934,0
806,3.108000706,0,2,1,0.23090743,0.28034934,0
1694,3.107095405,1,2,3,0.4269174,0.018771807,11
1509,3.106224873,0,3,1,0.36095104,0.20680901,0
124,3.105948796,0,4,1,0.19789438,0.19100772,0
461,3.102929248,0,3,2,0.6407703,0.57150364,3
720,3.100969375,0,1,1,0.10956833,0.10221587,0
433,3.098182234,0,2,1,0.23162876,0.28034934,0
1450,3.093244884,0,1,1,0.34757367,0.39334553,12
1085,3.089787963,0,5,3,0.4014846,0.46028158,1
1356,3.089296181,0,1,1,0.10566349,0.07177465,0
84,3.087716748,0,3,4,0.39231625,0.458714,1
1330,3.086770718,0,0,0,0.8403191,0.21075934,0
816,3.085005197,0,0,0,0.2540519,0.28034934,0
911,3.07677309,0,2,1,0.23090743,0.28034934,0
1653,3.076458495,0,2,1,0.49139655,0.37012735,1
906,3.076008877,0,2,1,0.23090743,0.28034934,0
1302,3.075568194,0,3,5,0.20312156,0.23163283,0
340,3.075293461,0,1,1,0.22311419,0.23542951,0
228,3.074581447,0,2,1,0.23162876,0.28034934,0
513,3.074061319,0,2,1,0.23162876,0.28034934,0
1466,3.073407778,0,2,1,0.47173777,0.28034934,0
434,3.071650312,0,2,1,0.23090743,0.28034934,0
1503,3.070869919,0,1,2,0.053295042,0.023595277,2
354,3.068068831,0,3,1,0.37751234,0.43896464,6
1098,3.066475185,0,0,3,0.7701451,0.43896464,0
1703,3.064770174,0,2,1,0.23090743,0.28034934,1
340,3.06469169,0,4,4,0.26859093,0.28034934,0
221,3.06456816,0,3,2,0.61223894,0.44690517,0
1482,3.063539387,0,2,1,0.12086493,0.10221587,0
977,3.062027025,0,2,1,0.23090743,0.28034934,0
740,3.060971111,0,4,2,0.4269174,0.39677486,0
1575,3.057801354,0,5,1,0.2820025,0.35624164,0
169,3.05390588,0,1,1,0.23090743,0.27914262,0
951,3.052098044,0,2,1,0.23162876,0.28034934,0
1575,3.051429583,0,1,2,0.20335422,0.25309357,0
1107,3.050535255,0,2,1,0.23090743,0.28034934,0
1131,3.048714213,0,4,4,0.39987978,0.4139151,0
1115,3.04845985,0,1,2,0.21508642,0.22631748,1
1653,3.047037512,0,1,1,0.8696708,0.37012735,0
822,3.044360093,0,3,2,0.3140926,0.3817989,0
1284,3.043444479,0,5,1,0.2043827,0.18313584,0
1388,3.042660012,0,2,1,0.3561489,0.32184324,0
342,3.042288218,1,2,1,0.10956833,0.053399716,257
169,3.041763495,0,2,1,0.23090743,0.28034934,0
953,3.041276343,1,3,2,0.45703048,0.5135796,43
1178,3.040979549,0,1,1,0.30136615,0.36702603,0
364,3.040139468,0,2,1,0.23090743,0.28034934,0
550,3.039209167,1,5,3,0.4014846,0.46028158,631
1309,3.037649664,0,4,3,0.42349213,0.48915586,0
1257,3.036444387,0,1,1,0.2412222,0.23542951,1
635,3.035796088,0,4,1,0.32236105,0.30256465,0
635,3.035109977,0,4,1,0.19789438,0.19100772,0
1631,3.028077326,0,2,2,0.17198499,0.17925262,0
147,3.026752824,0,5,2,0.55739564,0.5135796,0
175,3.025274074,0,2,2,0.31132057,0.36702603,0
340,3.024331481,0,4,2,0.21508642,0.2764353,0
1236,3.023840255,0,1,1,0.10956833,0.10221587,1
105,3.023444421,0,0,0,0.10522962,0.10221587,4
999,3.021619294,0,0,0,0.06421452,0.052035484,0
1183,3.02076353,0,5,6,0.6426206,0.6106996,0
934,3.020340775,0,3,3,0.4850187,0.55044734,0
249,3.019548993,0,8,9,0.41445592,0.48915586,0
1394,3.019400382,0,2,1,0.10089093,0.06749674,0
69,3.016050451,0,1,2,0.23198941,0.24801466,0
184,3.014227998,0,5,5,0.20102765,0.2028587,1
1463,3.01336478,0,5,1,0.61223894,0.58354634,0
311,3.009483669,0,1,1,0.4402136,0.5135796,0
623,3.009468368,0,0,0,0.4850187,0.50917345,0
1152,3.006976366,0,2,1,0.38601747,0.46028158,0
977,3.00557816,0,1,1,0.22846605,0.27914262,0
1587,2.998839375,0,2,7,0.32764325,0.3817989,1
829,2.997693715,0,2,1,0.56269526,0.60238177,0
643,2.996175255,0,7,5,0.5140397,0.46028158,0
632,2.994859745,0,1,1,0.22846605,0.27914262,0
1358,2.987011192,0,4,1,0.19789438,0.19100772,0
1104,2.986965764,0,4,1,0.19599396,0.18705739,0
265,2.970917639,0,2,1,0.10089093,0.06749674,0
1213,2.968139086,0,6,7,0.47119883,0.31892163,0
123,2.967621076,0,1,2,0.20242359,0.10221587,0
550,2.966920949,1,3,3,0.3722269,0.4453683,79
1613,2.96541728,0,6,4,0.41445592,0.46028158,0
434,2.964270231,0,4,6,0.38434127,0.32768643,0
603,2.964010428,0,4,2,0.36095104,0.32476485,0
170,2.963731181,0,2,0,0.7761081,0.5485698,0
174,2.960348877,0,4,1,0.19599396,0.18705739,0
698,2.956490972,0,0,0,0.000443739,0.000305232,0
657,2.954423762,0,0,0,0.16245349,0.1444726,0
224,2.951756852,0,2,1,0.04240986,0.02821777,0
243,2.951560139,0,0,0,0.47173777,0.48915586,0
397,2.95046235,0,3,0,0.17111848,0.15945168,0
1698,2.946958056,0,2,1,0.28547668,0.27662867,0
456,2.942278403,0,1,1,0.33836752,0.23922618,0
280,2.936822234,0,6,2,0.2854733,0.35299334,0
663,2.933112604,0,4,4,0.5885171,0.6007182,0
733,2.931893032,0,2,1,0.10089093,0.06749674,4
224,2.928619583,0,5,8,0.36095104,0.27701542,0
1636,2.926986424,0,2,1,0.10089093,0.06749674,0
1288,2.925793831,0,5,2,0.37751234,0.41975367,0
484,2.924309502,0,1,2,0.28087774,0.28622448,0
397,2.924037407,0,2,1,0.27047762,0.18903255,0
397,2.922076157,0,2,2,0.1693855,0.15945168,0
1141,2.920695602,0,7,6,0.4014846,0.4508763,0
71,2.918972326,0,0,0,0.2853768,0.29798782,0
326,2.917490336,0,1,1,0.16765249,0.16373143,6
684,2.914999931,0,4,11,0.2330714,0.09245483,0
400,2.914966516,0,4,1,0.19789438,0.19100772,0
342,2.912423252,1,2,3,0.37751234,0.46028158,121
1504,2.908921424,0,2,0,0.29405528,0.36702603,0
436,2.904356539,0,4,7,0.10653123,0.039972372,2
205,2.903705949,1,5,5,0.3302291,0.40713623,136
391,2.902279502,0,4,1,0.19599396,0.18705739,0
397,2.901758681,0,1,1,0.19939905,0.18391247,0
1134,2.900823322,0,0,0,0.15269235,0.14019285,0
340,2.900689537,0,0,0,0.16765249,0.18158256,0
707,2.89520235,1,4,2,0.20705862,0.27759558,4
8,2.894655822,0,2,1,0.4014846,0.46028158,0
345,2.884477037,0,2,2,0.43720075,0.48990932,0
1368,2.883388472,1,5,4,0.37073207,0.44690517,716
1581,2.883117836,0,2,1,0.10089093,0.06749674,1
522,2.881957118,1,4,1,0.2524482,0.28034934,49
1127,2.881851366,0,1,0,0.20219094,0.28034934,0
341,2.881704931,1,0,1,0.2854699,0.37879246,12
1109,2.878534062,0,0,0,0.075294,0.04925346,0
1223,2.878284873,0,2,1,0.103494145,0.10221587,0
1527,2.877131667,1,3,4,0.16678599,0.19890837,22
17,2.877067812,0,2,2,0.15766735,0.14661247,0
1418,2.876737731,0,2,1,0.103494145,0.10221587,0
997,2.87642088,0,2,1,0.024613906,0.00984143,1
1524,2.874425058,0,3,3,0.3722269,0.4453683,2
1087,2.871446192,0,2,1,0.3811502,0.4911651,0
201,2.871118947,0,1,1,0.23090743,0.27914262,0
1223,2.867775139,0,1,1,0.22846605,0.27914262,0
1044,2.867622419,0,5,7,0.39231625,0.36702603,0
924,2.864062361,0,4,3,0.09568449,0.09410924,0
1524,2.859967674,0,1,1,0.11347008,0.116281845,7
1397,2.856131678,0,2,3,0.12520397,0.13591312,3
1111,2.854912419,0,2,3,0.10739898,0.10221587,39
1706,2.854392083,0,3,4,0.51980776,0.2028587,0
297,2.85329059,0,2,2,0.509388,0.55044734,0
1484,2.852446574,0,0,0,0.4014846,0.3817989,0
1234,2.849333322,0,2,1,0.09438288,0.04512853,0
507,2.847474236,1,9,8,0.27412915,0.36702603,0
881,2.847447928,0,3,3,0.45549932,0.5039629,0
1587,2.84590713,0,2,2,0.37073207,0.4139151,0
1069,2.838324711,0,1,1,0.5885171,0.57150364,0
1608,2.834923067,0,2,2,0.26859093,0.2964622,0
1627,2.832579873,0,2,2,0.47119883,0.5135796,0
1187,2.827092442,1,0,0,0.3389984,0.41052565,12
1277,2.821582604,0,2,4,0.21776234,0.1769227,0
197,2.819484687,1,2,3,0.23162876,0.32184324,246
1349,2.819197535,0,1,1,0.102192536,0.08831879,0
885,2.818319259,1,1,1,0.584095,0.6220118,0
228,2.818117326,0,1,1,0.23090743,0.27914262,0
384,2.817909676,0,4,3,0.09568449,0.09410924,0
338,2.816988993,0,4,2,0.16158698,0.12556632,0
325,2.814435984,0,2,2,0.25462922,0.28034934,0
1260,2.812185718,1,7,5,0.2820025,0.29188538,20
556,2.811826887,0,7,7,0.45703048,0.39461556,1
1417,2.810356366,0,1,1,0.3811502,0.28034934,1
1106,2.809662604,0,5,3,0.52139956,0.46028158,67
425,2.800148275,0,0,0,0.026970858,0.017465452,0
1393,2.799971343,0,1,1,0.23090743,0.27914262,0
1151,2.798904803,0,1,1,0.33421695,0.06567776,0
162,2.795224884,0,4,0,0.37751234,0.46028158,0
427,2.793748021,0,4,3,0.11150667,0.058401883,0
1257,2.790952789,0,1,1,0.36095104,0.34649673,8
749,2.788826829,0,3,4,0.3666224,0.22458547,0
95,2.786443727,1,1,1,0.50503236,0.5135796,121
825,2.786115394,0,4,7,0.075294,0.0543092,0
1025,2.78467875,0,2,1,0.06421452,0.089973204,0
377,2.780185104,0,5,7,0.25462922,0.31892163,0
377,2.780143727,0,5,7,0.25462922,0.316,0
377,2.78010272,0,5,7,0.25462922,0.316,0
377,2.780062338,0,5,7,0.25462922,0.316,0
377,2.780019815,0,5,7,0.25462922,0.31892163,0
1296,2.779608218,0,2,2,0.45090583,0.4907465,1
179,2.77898419,0,5,7,0.50503236,0.27875587,0
1494,2.77638338,0,8,4,0.20242359,0.18002926,3
1494,2.775631609,0,4,6,0.21508642,0.24150419,3
433,2.76548044,0,1,1,0.22846605,0.27914262,0
1494,2.763391169,0,1,0,0.20335422,0.23694818,1
591,2.758332836,0,2,2,0.4014846,0.48915586,1
978,2.756614792,0,1,1,0.11067997,0.10221587,0
1622,2.755643657,0,3,3,0.36095104,0.37082586,0
1335,2.748121875,0,3,3,0.37751234,0.10221587,0
414,2.747460926,0,2,2,0.067380086,0.055673428,0
1028,2.747009792,0,4,4,0.4394682,0.27991617,0
945,2.744320336,0,4,2,0.20705862,0.27759558,0
1703,2.742462211,0,1,1,0.40060925,0.30103904,0
650,2.741839653,0,6,7,0.36095104,0.24462871,0
634,2.738647674,0,1,1,0.22846605,0.27914262,0
274,2.734152222,0,2,1,0.121732734,0.10221587,0
686,2.734062222,0,4,3,0.3250515,0.3908055,0
1022,2.73328515,0,1,1,0.09611836,0.05976611,0
1052,2.729312801,0,1,1,0.11347008,0.116281845,4
1112,2.727431725,0,2,3,0.07450261,0.14875233,0
1165,2.727328576,0,1,1,0.22846605,0.27914262,0
41,2.726705,0,1,1,0.23090743,0.27914262,0
1579,2.726675,0,2,2,0.41168427,0.50125694,0
364,2.72472162,0,1,1,0.23090743,0.27914262,0
1130,2.71989412,0,3,3,0.3722269,0.4453683,0
1047,2.719269815,0,0,0,0.24603334,0.2772088,1
486,2.71902397,1,7,5,0.20312156,0.2774022,125
55,2.718989572,0,3,3,0.4850187,0.4139151,0
924,2.718896019,0,2,1,0.09308127,0.043581683,0
1130,2.717751157,0,1,1,0.11347008,0.116281845,0
1224,2.71620544,0,4,5,0.39987978,0.48915586,0
1361,2.714735521,0,6,4,0.19504376,0.16801116,0
514,2.714684491,0,0,0,0.06421452,0.052035484,0
1055,2.714394051,0,3,3,0.3666224,0.39334553,0
1096,2.714350162,0,5,5,0.5972042,0.2808415,1
426,2.713326609,1,3,3,0.3722269,0.39773783,320
528,2.711027708,0,0,0,0.21107252,0.23542951,1
312,2.710123576,0,0,0,0.4977744,0.55044734,0
95,2.708103993,1,1,1,0.17545098,0.20878418,122
929,2.707488461,0,5,5,0.568186,0.5135796,0
393,2.706436979,1,2,2,0.47473195,0.55044734,3916
1536,2.706316319,0,1,1,0.11347008,0.116281845,0
268,2.704400949,1,1,1,0.11347008,0.116281845,346
419,2.703035706,0,2,1,0.121732734,0.10221587,0
1152,2.703011933,0,4,5,0.32712606,0.38200524,0
1318,2.702493854,0,2,1,0.25462922,0.27991617,0
1187,2.702095694,1,2,3,0.25462922,0.2854555,13
52,2.698455463,0,2,2,0.15048122,0.11396073,0
1140,2.693092975,0,2,1,0.121732734,0.10221587,0
1536,2.693086817,0,4,4,0.28087774,0.2839175,0
1695,2.690941412,0,0,0,0.48021027,0.5135796,0
1306,2.687175694,0,4,5,0.33504707,0.1769227,0
83,2.680107454,0,0,0,0.19504376,0.25140062,0
1452,2.679498889,0,1,0,0.17285149,0.18158256,0
219,2.677675764,0,0,1,0.25462922,0.33060804,0
970,2.674709734,1,5,5,0.37458646,0.44690517,28
6,2.670213831,0,2,1,0.3974717,0.46028158,0
1615,2.662553611,0,2,2,0.3389984,0.4006267,0
1135,2.661052419,0,5,2,0.44393396,0.54996765,0
140,2.659812407,0,4,4,0.33255672,0.36942887,0
883,2.658525567,0,4,4,0.23739935,0.23922618,0
1677,2.655338727,0,0,1,0.1013248,0.10221587,0
802,2.651675961,0,1,4,0.37751234,0.44690517,3
910,2.648991794,0,0,1,0.1013248,0.10221587,0
107,2.644787315,0,2,1,0.4269174,0.5124616,0
1545,2.643760336,0,2,1,0.11223003,0.10221587,0
624,2.641530567,0,4,4,0.19314334,0.04512853,0
671,2.639297998,0,2,1,0.17285149,0.18705739,0
1331,2.637877141,0,1,2,0.37751234,0.27778897,0
382,2.636561181,0,2,5,0.50503236,0.55044734,12
1526,2.636107755,1,1,1,0.15490346,0.16373143,6
1056,2.631260162,0,5,4,0.37751234,0.38826546,0
1588,2.628745359,0,2,1,0.33338684,0.36942887,0
1588,2.626538449,0,0,0,0.5779532,0.5203519,0
1450,2.624859826,0,1,1,0.34757367,0.39334553,19
433,2.620512303,0,0,1,0.1013248,0.10221587,0
718,2.617650903,0,5,5,0.3140926,0.2877625,0
278,2.617628831,0,0,1,0.16158698,0.17769934,0
1409,2.617608322,0,1,1,0.10566349,0.07177465,0
278,2.617370093,0,0,1,0.165053,0.19693321,0
497,2.617341655,0,4,5,0.18649188,0.083355546,0
278,2.616987245,0,0,1,0.15987846,0.17847598,0
278,2.616522396,0,0,1,0.15545623,0.17769934,0
433,2.615834653,0,2,1,0.08241652,0.06249457,0
278,2.615754016,0,0,1,0.165053,0.1808059,0
278,2.615217049,0,0,1,0.16098402,0.18002926,0
278,2.614851053,0,0,1,0.17805049,0.19890837,0
1447,2.614253218,0,1,1,0.39021665,0.44690517,0
653,2.614123252,0,1,1,0.2922276,0.28034934,0
850,2.612048044,0,5,6,0.3389984,0.38223284,0
1095,2.611216505,0,1,0,0.20009702,0.1714862,0
990,2.609949826,0,2,2,0.18174082,0.18235919,0
330,2.600561991,0,8,5,0.45243698,0.5135796,2
278,2.599967025,0,1,1,0.24603334,0.293411,0
1676,2.5991336,1,1,1,0.41690505,0.5075293,6
924,2.598412176,0,1,1,0.39915034,0.46028158,0
1396,2.595445718,0,5,3,0.4014846,0.35624164,0
380,2.590341262,0,2,1,0.3302291,0.36803186,0
1044,2.590264664,0,4,5,0.50789946,0.34974504,0
1085,2.58457287,0,4,4,0.2854835,0.29798782,1
733,2.5825036,0,0,0,0.11192002,0.09080041,1
1189,2.581794259,0,4,8,0.5885171,0.2964622,0
80,2.580845822,0,3,1,0.37751234,0.38223284,0
1574,2.577791863,1,0,2,0.25462922,0.29951343,23
1253,2.576296273,0,0,0,0.6289369,0.6220118,0
613,2.576256979,0,1,1,0.14429577,0.105256535,0
1634,2.575592164,0,3,3,0.60311776,0.5498214,94
183,2.570907303,0,6,6,0.40336934,0.4508763,0
107,2.570745625,0,1,1,0.4826145,0.5707127,0
65,2.567466563,0,3,2,0.37576625,0.29035977,0
94,2.564731597,0,3,4,0.3389984,0.40883094,0
1578,2.564365949,0,1,3,0.17458448,0.073429056,0
451,2.562202025,0,2,3,0.11212669,0.09576365,3
589,2.559904329,0,3,3,0.3666224,0.43256098,0
1524,2.559679861,0,4,4,0.28087774,0.2839175,5
622,2.557193935,0,1,1,0.20149297,0.1508922,0
